id,population,latitude,longitude,name
111,29017,51.9166979,4.60836987256427,Krimpen aan den IJssel
112,28649,53.3809218,6.93109835966104,Delfzijl
113,28640,52.142479,5.5866392,Barneveld
114,28155,53.1028443,6.8694863,Veendam
115,28120,51.8853526,4.5433816,Groot IJsselmonde
116,28073,52.53172775,5.75053478514506,Dronten
117,27930,51.3254737,3.8403111,Terneuzen
118,27900,51.4221992,5.55918218839069,Geldrop
119,26846,52.24400285,4.82816050635951,Uithoorn
120,26826,51.94933145,5.20921518362178,Culemborg
121,26575,52.5128208,6.25568738199207,Dalfsen
122,26383,51.80498155,5.25456598621679,Zaltbommel
123,26362,51.8079227,4.8987346,Werkendam
124,26063,51.9357252,6.0789395,Zevenaar
125,25980,51.5778742,5.1938101,Oisterwijk
126,25966,52.15705765,4.54337864705976,Leiderdorp
127,25734,51.8799104,5.2877621,Geldermalsen
128,25562,52.34282575,4.61807385354216,Heemstede
129,25557,51.85859,5.76749,Beuningen
130,25469,51.9496483,6.0245762,Duiven
131,25464,51.6247384,4.9366784,Dongen
132,25353,52.14361135,4.37096681867845,Wassenaar
133,25352,51.6045656,5.53420266855897,Veghel
134,25338,52.0443437,4.64159612038075,Waddinxveen
135,25150,51.9624517,4.5578038,Ommoord
136,25043,51.656821,5.2893308,Vught
137,25000,50.9189485,5.92062066344718,Hoensbroek
138,24584,52.2002549,5.26914339331394,Baarn
139,24363,52.2337081,4.4467501,Noordwijk-Binnen
140,24361,52.3350493,4.98428432770381,Diemen
141,24137,52.16212075,6.77535377710186,Haaksbergen
142,23854,51.8308564,4.76984303118367,Sliedrecht
143,23582,51.58592,4.3145758,Steenbergen
144,23569,51.80812165,4.40932445468359,Oud-Beijerland
145,23244,52.35195215,6.56744842056736,Wierden
146,23239,51.6213207,5.44521511667202,Schijndel
147,23223,51.48603,5.54400698882424,Nuenen
148,23168,52.2608751,5.6100469,Putten
149,23000,52.1062075,4.2752714,Scheveningen
150,23000,51.6264405,5.0687815,Loon op Zand
151,22991,52.2658344,4.76617003966931,Aalsmeer
152,22646,51.5239585,5.0661977,Goirle
153,22468,52.12572195,4.44101686458321,Voorschoten
154,22431,52.2621361,7.0047679,Losser
155,22321,52.2540203,4.54192637279457,Lisse
156,22285,51.4250347,3.75182039225957,Borssele
157,22000,52.500514,5.07783296670491,Volendam
158,21927,51.8433004,4.12103806215415,Hellevoetsluis
159,21844,52.4452839,5.8407262,Elburg
160,21480,53.1330092,6.78563365505845,Hoogezand
161,21344,52.08709,6.15697,Brummen
162,21149,52.1833669,4.47212943391864,Oegstgeest
163,21027,51.84664995,4.63428041666292,Hendrik-Ido-Ambacht
164,20941,51.69646695,4.84674311245734,Geertruidenberg
165,20758,51.90401445,5.08956239379845,Leerdam
166,20550,52.3004342,6.75492254872686,Borne
167,20510,52.60192475,4.70503175175436,Heiloo
168,20488,51.9238205,5.84506814690426,Elst
169,20334,52.4081084,6.7818631,Tubbergen
170,20190,51.3355873,6.15683022716294,Tegelen
171,20189,51.99734775,4.47039261024134,Berkel en Rodenrijs
172,20015,52.3894037,6.26173595118171,Raalte
173,20010,52.2048978,4.3965975,Katwijk aan Zee
174,20000,52.9925618,6.9624466,Stadskanaal
175,19966,51.3040507,5.5887741,Cranendonck
176,19931,51.9745854,5.08153625116687,Vianen
177,19680,51.4404686,5.5004794,Tongelre
178,19651,53.15794945,6.37853772872076,Leek
179,19590,51.99394425,6.56570003871361,Lichtenvoorde
180,19496,52.7178458,5.7353047,Wisch
181,19496,52.37852,5.78078,Nunspeet
182,19395,52.0928612,4.7474547448541,Bodegraven
183,19190,51.9966063,4.15880471451348,'s-Gravenzande
184,19141,51.9285668,6.5809018,Aalten
185,19022,52.3451194,5.45807754736086,Zeewolde
186,18959,52.0900262,4.54410207712122,Benthuizen
187,18741,51.7759402,5.93963742580844,Groesbeek
188,18695,52.00922265,4.43232647277679,Pijnacker
189,18553,52.0474813,5.27556919443128,Driebergen-Rijsenburg
190,18506,53.1423435,7.04255899453389,Winschoten
191,18419,52.29482605,4.57297125640167,Hillegom
192,18348,51.8599524,4.66620227544248,Alblasserdam
193,18250,51.8517013,4.45390804462528,Rhoon
194,18185,51.3586373,5.3201315,Eersel
195,18181,51.2670092,5.3963971,Bergeyk
196,18061,51.9808476,5.57456236683099,Rhenen
197,17802,52.30444305,5.05853435200663,Weesp
198,17753,51.99231945,4.20975961554223,Naaldwijk
199,17669,51.9994663,5.97884944568664,Velp
200,17554,51.7600295,4.20085143364348,Middelharnis
201,17465,51.9775074,5.32692972728341,Wijk bij Duurstede
202,17365,52.7577195,5.32069409037035,Enkhuizen
203,17345,52.70851585,5.4401282088097,Urk
204,17138,52.7925952,6.13033956125089,Steenwijk
205,17115,52.30320225,5.16298752664407,Naarden
206,16931,51.5635235,5.47243794635186,Sint-Oedenrode
207,16868,52.3595916,4.53252402994204,Zandvoort
208,16710,53.2320806,6.5690447,Korrewegwijk
209,16642,51.70096,5.96786315208325,Gennep
210,16579,51.9831219,4.51035450849736,Bergschenhoek
